#{"t_start": 1774119928.7488496, "env_id": null}
r,l,t,is_success,final_distance
-157.52107,200,59.222187,0.0,0.7985175900182289
-115.574265,200,59.629376,0.0,0.661382192042132
-78.266402,200,59.7579,0.0,0.30781293543056454
-181.606025,200,59.885477,0.0,0.9553599952314901
-6.16405,19,59.898477,1.0,0.049571550779302545
-45.300333,71,59.938998,1.0,0.04037572674883487
-124.588267,200,60.057524,0.0,0.6778874585492197
-85.771394,200,60.173043,0.0,0.4413409902400134
-23.187356,30,60.192044,1.0,0.03868401089343789
-87.471184,200,60.310588,0.0,0.4484299585281586
-0.41526,3,60.3126,1.0,0.04119037242782671
-104.430815,200,60.425547,0.0,0.4106817081878074
-139.467995,200,60.541569,0.0,0.7035026701694773
-124.417559,200,60.654085,0.0,0.8005846962678338
-26.591622,46,60.681094,1.0,0.024154544481175832
-88.568816,200,60.797552,0.0,0.40856284001402576
-76.301308,200,61.230171,0.0,0.3880405260189712
-177.365476,200,61.356687,0.0,0.9085607773006434
-19.670734,53,61.390853,1.0,0.025632629402675546
-64.354298,200,61.522926,0.0,0.24106910126015685
-17.430421,31,61.544897,1.0,0.03970934958646722
-131.567867,200,61.683427,0.0,0.7651418160140643
-3.254127,11,61.693434,1.0,0.03944631444063967
-74.268256,200,61.820424,0.0,0.27152939492513933
-120.931229,200,61.9404,0.0,0.650965087889957
-158.129519,200,62.060304,0.0,0.8633223196013239
-28.018756,29,62.077305,1.0,0.04548613381244221
-148.003846,200,62.192432,0.0,0.7853991704790325
-164.335935,200,62.303958,0.0,0.8453340275369152
-77.256723,200,62.706985,0.0,0.2790142444274277
-97.747028,200,62.859793,0.0,0.43117044650654435
-113.284296,200,62.982302,0.0,0.6432837913609462
-114.735579,200,63.098826,0.0,0.5465398213155148
-89.885219,200,63.214437,0.0,0.488227848688755
-88.854347,200,63.327456,0.0,0.4484459583057933
-86.259294,200,63.439918,0.0,0.3732475990529355
-124.749129,200,63.553029,0.0,0.8035906662318517
-107.632537,200,63.668567,0.0,0.5068683793826282
-76.117306,200,63.781087,0.0,0.3085348986937786
-17.309383,44,63.806125,1.0,0.04381635531728415
-28.283349,60,63.838642,1.0,0.027524292720382322
-10.590352,31,63.856639,1.0,0.0219847005550637
-89.076431,200,64.310705,0.0,0.45995882723102105
-132.598841,200,64.454726,0.0,0.7212264945605897
-146.492446,200,64.579557,0.0,0.7919532782203657
-101.902918,200,64.699317,0.0,0.5124630293954575
-0.430469,3,64.701937,1.0,0.018814927709946586
-123.56272,200,64.814861,0.0,0.6766565694334388
-90.006617,200,64.934961,0.0,0.4895731768071769
-22.587194,45,64.961923,1.0,0.038687610953754094
-74.847653,200,65.077463,0.0,0.3018680638306443
-37.482231,59,65.112471,1.0,0.036761781943264855
-80.551972,200,65.227454,0.0,0.39282078844888896
-75.567793,200,65.341993,0.0,0.3142828080346764
-17.602754,38,65.36398,1.0,0.029324020723847648
-109.882271,200,65.77916,0.0,0.6123971700370037
-102.110011,200,65.899672,0.0,0.5262558125119972
-71.746799,200,66.021711,0.0,0.2618621461148491
-77.606972,200,66.142192,0.0,0.36536728507445965
-113.459177,200,66.256984,0.0,0.5767447837505433
-178.444674,200,66.369284,0.0,0.9717435686207684
-131.67019,200,66.485829,0.0,0.7470436839509432
-68.969914,200,66.601346,0.0,0.2161485349777176
-16.118362,41,66.62589,1.0,0.03950974801562003
-8.084788,21,66.638893,1.0,0.042033762797399336
-101.615907,200,66.752432,0.0,0.5654473614534876
-68.134505,200,66.870996,0.0,0.34598370052922855
-63.582579,200,67.33059,0.0,0.24510567612578515
-86.975365,200,67.505054,0.0,0.4025971247463547
-22.166386,40,67.530946,1.0,0.029217259240312776
-135.412051,200,67.652877,0.0,0.7764161604831484
