exp_id,train_seed,eval_seed_base,d0_bin,success_rate,mean_final_distance,mean_return,mean_ep_len,mean_tau_l1,mean_pi_value,mean_filter_intervention_rate,mean_filter_delta_tau_norm,mean_d0,episodes_in_bin,control,use_pi_reward,pi_metric,alpha_pi,safety_filter,config_id
ctrl-direct__pi-1-tau_l1-a0.0005__sf-none-dt2-qm0.15__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200,2,1000,"[0.087,0.642)",0.3333333333333333,0.47416642514078555,-72.85894670385996,148.8181818181818,1.2203701176432415,1.2203701176432415,0.0,0.0,0.4537252305637389,66,direct,1,tau_l1,0.0005,none,ctrl-direct__pi-1-tau_l1-a0.0005__sf-none-dt2-qm0.15__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200 | control=direct | use_pi_reward=1 | pi_metric=tau_l1 | alpha_pi=0.0005 | safety_filter=none
ctrl-direct__pi-1-tau_l1-a0.0005__sf-none-dt2-qm0.15__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200,3,1000,"[0.087,0.642)",0.5606060606060606,0.3234315588713004,-53.695523368325524,119.84848484848484,1.7608282794389354,1.7608282794389354,0.0,0.0,0.4537252305637389,66,direct,1,tau_l1,0.0005,none,ctrl-direct__pi-1-tau_l1-a0.0005__sf-none-dt2-qm0.15__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200 | control=direct | use_pi_reward=1 | pi_metric=tau_l1 | alpha_pi=0.0005 | safety_filter=none
ctrl-direct__pi-1-tau_l1-a0.0005__sf-none-dt2-qm0.15__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200,4,1000,"[0.087,0.642)",0.48484848484848486,0.21105097868677164,-48.888875662753435,140.5,1.16929928191855,1.16929928191855,0.0,0.0,0.4537252305637389,66,direct,1,tau_l1,0.0005,none,ctrl-direct__pi-1-tau_l1-a0.0005__sf-none-dt2-qm0.15__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200 | control=direct | use_pi_reward=1 | pi_metric=tau_l1 | alpha_pi=0.0005 | safety_filter=none
ctrl-direct__pi-1-tau_l1-a0.0005__sf-none-dt2-qm0.15__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200,0,1000,"[0.642,0.924)",0.10606060606060606,0.47306372435765065,-103.20944480179543,185.37878787878788,2.1618464573176728,2.1618464573176728,0.0,0.0,0.7906963271951564,66,direct,1,tau_l1,0.0005,none,ctrl-direct__pi-1-tau_l1-a0.0005__sf-none-dt2-qm0.15__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200 | control=direct | use_pi_reward=1 | pi_metric=tau_l1 | alpha_pi=0.0005 | safety_filter=none
ctrl-direct__pi-1-tau_l1-a0.0005__sf-none-dt2-qm0.15__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200,1,1000,"[0.642,0.924)",0.5,0.30649760754697375,-72.47568702848022,127.03030303030303,1.1540131722274485,1.1540131722274485,0.0,0.0,0.7906963271951564,66,direct,1,tau_l1,0.0005,none,ctrl-direct__pi-1-tau_l1-a0.0005__sf-none-dt2-qm0.15__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200 | control=direct | use_pi_reward=1 | pi_metric=tau_l1 | alpha_pi=0.0005 | safety_filter=none
ctrl-direct__pi-1-tau_l1-a0.0005__sf-none-dt2-qm0.15__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200,2,1000,"[0.642,0.924)",0.48484848484848486,0.29867216533495694,-70.5785066562612,139.62121212121212,1.1801224931103398,1.1801224931103398,0.0,0.0,0.7906963271951564,66,direct,1,tau_l1,0.0005,none,ctrl-direct__pi-1-tau_l1-a0.0005__sf-none-dt2-qm0.15__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200 | control=direct | use_pi_reward=1 | pi_metric=tau_l1 | alpha_pi=0.0005 | safety_filter=none
ctrl-direct__pi-1-tau_l1-a0.0005__sf-none-dt2-qm0.15__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200,3,1000,"[0.642,0.924)",0.6818181818181818,0.1720906132592411,-55.4694897750563,117.07575757575758,1.8272633411147994,1.8272633411147994,0.0,0.0,0.7906963271951564,66,direct,1,tau_l1,0.0005,none,ctrl-direct__pi-1-tau_l1-a0.0005__sf-none-dt2-qm0.15__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200 | control=direct | use_pi_reward=1 | pi_metric=tau_l1 | alpha_pi=0.0005 | safety_filter=none
ctrl-direct__pi-1-tau_l1-a0.0005__sf-none-dt2-qm0.15__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200,4,1000,"[0.642,0.924)",0.45454545454545453,0.21667879432599363,-66.86527150022414,130.27272727272728,1.3950023378263106,1.3950023378263106,0.0,0.0,0.7906963271951564,66,direct,1,tau_l1,0.0005,none,ctrl-direct__pi-1-tau_l1-a0.0005__sf-none-dt2-qm0.15__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200 | control=direct | use_pi_reward=1 | pi_metric=tau_l1 | alpha_pi=0.0005 | safety_filter=none
ctrl-direct__pi-1-tau_l1-a0.0005__sf-none-dt2-qm0.15__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200,0,1000,"[0.924,1.367]",0.029411764705882353,0.6521234593829699,-142.35389789899455,197.0,2.073278190348478,2.073278190348478,0.0,0.0,1.0991447869486801,68,direct,1,tau_l1,0.0005,none,ctrl-direct__pi-1-tau_l1-a0.0005__sf-none-dt2-qm0.15__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200 | control=direct | use_pi_reward=1 | pi_metric=tau_l1 | alpha_pi=0.0005 | safety_filter=none
ctrl-direct__pi-1-tau_l1-a0.0005__sf-none-dt2-qm0.15__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200,1,1000,"[0.924,1.367]",0.35294117647058826,0.510703781136777,-91.73169264572275,165.5441176470588,1.1432720344622145,1.1432720344622145,0.0,0.0,1.0991447869486801,68,direct,1,tau_l1,0.0005,none,ctrl-direct__pi-1-tau_l1-a0.0005__sf-none-dt2-qm0.15__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200 | control=direct | use_pi_reward=1 | pi_metric=tau_l1 | alpha_pi=0.0005 | safety_filter=none
ctrl-direct__pi-1-tau_l1-a0.0005__sf-none-dt2-qm0.15__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200,2,1000,"[0.924,1.367]",0.22058823529411764,0.40557180922105507,-98.25304524333055,175.16176470588235,1.1234815664131714,1.1234815664131714,0.0,0.0,1.0991447869486801,68,direct,1,tau_l1,0.0005,none,ctrl-direct__pi-1-tau_l1-a0.0005__sf-none-dt2-qm0.15__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200 | control=direct | use_pi_reward=1 | pi_metric=tau_l1 | alpha_pi=0.0005 | safety_filter=none
ctrl-direct__pi-1-tau_l1-a0.0005__sf-none-dt2-qm0.15__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200,3,1000,"[0.924,1.367]",0.4117647058823529,0.35422968463281573,-82.01200362592816,150.91176470588235,1.925172019079869,1.925172019079869,0.0,0.0,1.0991447869486801,68,direct,1,tau_l1,0.0005,none,ctrl-direct__pi-1-tau_l1-a0.0005__sf-none-dt2-qm0.15__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200 | control=direct | use_pi_reward=1 | pi_metric=tau_l1 | alpha_pi=0.0005 | safety_filter=none
ctrl-direct__pi-1-tau_l1-a0.0005__sf-none-dt2-qm0.15__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200,4,1000,"[0.924,1.367]",0.38235294117647056,0.40164547406235057,-85.30485692526591,158.48529411764707,1.4384552581106342,1.4384552581106342,0.0,0.0,1.0991447869486801,68,direct,1,tau_l1,0.0005,none,ctrl-direct__pi-1-tau_l1-a0.0005__sf-none-dt2-qm0.15__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200 | control=direct | use_pi_reward=1 | pi_metric=tau_l1 | alpha_pi=0.0005 | safety_filter=none
ctrl-direct__pi-1-tau_l1-a0.0005__sf-proj_box_jointlimit-dt2-qm0.15__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200,0,1000,"[0.087,0.642)",0.5606060606060606,0.2803711679601676,-49.5693208954094,118.18181818181819,1.519182470333959,1.519182470333959,0.13078740924438506,0.178798237164136,0.4537252305637389,66,direct,1,tau_l1,0.0005,proj_box_jointlimit,ctrl-direct__pi-1-tau_l1-a0.0005__sf-proj_box_jointlimit-dt2-qm0.15__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200 | control=direct | use_pi_reward=1 | pi_metric=tau_l1 | alpha_pi=0.0005 | safety_filter=proj_box_jointlimit
ctrl-direct__pi-1-tau_l1-a0.0005__sf-proj_box_jointlimit-dt2-qm0.15__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200,1,1000,"[0.087,0.642)",0.5,0.26697618764922826,-54.11504691922637,142.22727272727272,0.9354234871713373,0.9354234871713373,0.02611877521490147,0.009919205277120298,0.4537252305637389,66,direct,1,tau_l1,0.0005,proj_box_jointlimit,ctrl-direct__pi-1-tau_l1-a0.0005__sf-proj_box_jointlimit-dt2-qm0.15__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200 | control=direct | use_pi_reward=1 | pi_metric=tau_l1 | alpha_pi=0.0005 | safety_filter=proj_box_jointlimit
ctrl-direct__pi-1-tau_l1-a0.0005__sf-proj_box_jointlimit-dt2-qm0.15__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200,2,1000,"[0.087,0.642)",0.5303030303030303,0.36774817507971824,-59.81010127282491,117.72727272727273,1.5791360315296046,1.5791360315296046,0.20398212812903194,0.2800624789627953,0.4537252305637389,66,direct,1,tau_l1,0.0005,proj_box_jointlimit,ctrl-direct__pi-1-tau_l1-a0.0005__sf-proj_box_jointlimit-dt2-qm0.15__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200 | control=direct | use_pi_reward=1 | pi_metric=tau_l1 | alpha_pi=0.0005 | safety_filter=proj_box_jointlimit
ctrl-direct__pi-1-tau_l1-a0.0005__sf-proj_box_jointlimit-dt2-qm0.15__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200,3,1000,"[0.087,0.642)",0.42424242424242425,0.3048506389512203,-57.952140560777124,150.63636363636363,0.6288023203921483,0.6288023203921483,0.011742424242424243,0.003026996201444736,0.4537252305637389,66,direct,1,tau_l1,0.0005,proj_box_jointlimit,ctrl-direct__pi-1-tau_l1-a0.0005__sf-proj_box_jointlimit-dt2-qm0.15__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200 | control=direct | use_pi_reward=1 | pi_metric=tau_l1 | alpha_pi=0.0005 | safety_filter=proj_box_jointlimit
ctrl-direct__pi-1-tau_l1-a0.0005__sf-proj_box_jointlimit-dt2-qm0.15__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200,4,1000,"[0.087,0.642)",0.16666666666666666,0.6005951201238808,-116.37405849921856,169.9848484848485,0.8112124037987498,0.8112124037987498,0.6437121212121212,0.7140820209886974,0.4537252305637389,66,direct,1,tau_l1,0.0005,proj_box_jointlimit,ctrl-direct__pi-1-tau_l1-a0.0005__sf-proj_box_jointlimit-dt2-qm0.15__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200 | control=direct | use_pi_reward=1 | pi_metric=tau_l1 | alpha_pi=0.0005 | safety_filter=proj_box_jointlimit
ctrl-direct__pi-1-tau_l1-a0.0005__sf-proj_box_jointlimit-dt2-qm0.15__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200,0,1000,"[0.642,0.924)",0.4696969696969697,0.3040324621437546,-73.06168375107313,142.36363636363637,1.4978240195463932,1.4978240195463932,0.11627684232090192,0.13156173251049652,0.7906963271951564,66,direct,1,tau_l1,0.0005,proj_box_jointlimit,ctrl-direct__pi-1-tau_l1-a0.0005__sf-proj_box_jointlimit-dt2-qm0.15__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200 | control=direct | use_pi_reward=1 | pi_metric=tau_l1 | alpha_pi=0.0005 | safety_filter=proj_box_jointlimit
ctrl-direct__pi-1-tau_l1-a0.0005__sf-proj_box_jointlimit-dt2-qm0.15__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200,1,1000,"[0.642,0.924)",0.3333333333333333,0.36990320831337836,-79.74771380982693,150.87878787878788,1.1085123073720893,1.1085123073720893,0.030857574883467038,0.010815876550205236,0.7906963271951564,66,direct,1,tau_l1,0.0005,proj_box_jointlimit,ctrl-direct__pi-1-tau_l1-a0.0005__sf-proj_box_jointlimit-dt2-qm0.15__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200 | control=direct | use_pi_reward=1 | pi_metric=tau_l1 | alpha_pi=0.0005 | safety_filter=proj_box_jointlimit
ctrl-direct__pi-1-tau_l1-a0.0005__sf-proj_box_jointlimit-dt2-qm0.15__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200,2,1000,"[0.642,0.924)",0.5454545454545454,0.2937016639446231,-66.10779522799072,121.98484848484848,1.5739976187327283,1.5739976187327283,0.17648608267598098,0.14890830401981472,0.7906963271951564,66,direct,1,tau_l1,0.0005,proj_box_jointlimit,ctrl-direct__pi-1-tau_l1-a0.0005__sf-proj_box_jointlimit-dt2-qm0.15__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200 | control=direct | use_pi_reward=1 | pi_metric=tau_l1 | alpha_pi=0.0005 | safety_filter=proj_box_jointlimit
ctrl-direct__pi-1-tau_l1-a0.0005__sf-proj_box_jointlimit-dt2-qm0.15__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200,3,1000,"[0.642,0.924)",0.4393939393939394,0.31630817664294986,-78.50331201789132,146.28787878787878,0.756930703698813,0.756930703698813,0.019545454545454546,0.008937705046145768,0.7906963271951564,66,direct,1,tau_l1,0.0005,proj_box_jointlimit,ctrl-direct__pi-1-tau_l1-a0.0005__sf-proj_box_jointlimit-dt2-qm0.15__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200 | control=direct | use_pi_reward=1 | pi_metric=tau_l1 | alpha_pi=0.0005 | safety_filter=proj_box_jointlimit
ctrl-direct__pi-1-tau_l1-a0.0005__sf-proj_box_jointlimit-dt2-qm0.15__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200,4,1000,"[0.642,0.924)",0.06060606060606061,0.5265979370066933,-113.02232114453128,190.1060606060606,0.8167081811880561,0.8167081811880561,0.6346969696969698,0.8122431791130766,0.7906963271951564,66,direct,1,tau_l1,0.0005,proj_box_jointlimit,ctrl-direct__pi-1-tau_l1-a0.0005__sf-proj_box_jointlimit-dt2-qm0.15__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200 | control=direct | use_pi_reward=1 | pi_metric=tau_l1 | alpha_pi=0.0005 | safety_filter=proj_box_jointlimit
ctrl-direct__pi-1-tau_l1-a0.0005__sf-proj_box_jointlimit-dt2-qm0.15__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200,0,1000,"[0.924,1.367]",0.27941176470588236,0.4612683961008456,-93.93513131545241,165.97058823529412,1.7541664066642184,1.7541664066642184,0.17835557931114102,0.1866764386883419,1.0991447869486801,68,direct,1,tau_l1,0.0005,proj_box_jointlimit,ctrl-direct__pi-1-tau_l1-a0.0005__sf-proj_box_jointlimit-dt2-qm0.15__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200 | control=direct | use_pi_reward=1 | pi_metric=tau_l1 | alpha_pi=0.0005 | safety_filter=proj_box_jointlimit
ctrl-direct__pi-1-tau_l1-a0.0005__sf-proj_box_jointlimit-dt2-qm0.15__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200,1,1000,"[0.924,1.367]",0.22058823529411764,0.461916559164522,-96.90265740360114,176.5441176470588,1.137754072795196,1.137754072795196,0.04612608824188271,0.01679311751586629,1.0991447869486801,68,direct,1,tau_l1,0.0005,proj_box_jointlimit,ctrl-direct__pi-1-tau_l1-a0.0005__sf-proj_box_jointlimit-dt2-qm0.15__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200 | control=direct | use_pi_reward=1 | pi_metric=tau_l1 | alpha_pi=0.0005 | safety_filter=proj_box_jointlimit
ctrl-direct__pi-1-tau_l1-a0.0005__sf-proj_box_jointlimit-dt2-qm0.15__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200,2,1000,"[0.924,1.367]",0.16176470588235295,0.47022137848776224,-114.7680890657818,183.02941176470588,1.1607677491630695,1.1607677491630695,0.19625277353552162,0.07977232164793367,1.0991447869486801,68,direct,1,tau_l1,0.0005,proj_box_jointlimit,ctrl-direct__pi-1-tau_l1-a0.0005__sf-proj_box_jointlimit-dt2-qm0.15__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200 | control=direct | use_pi_reward=1 | pi_metric=tau_l1 | alpha_pi=0.0005 | safety_filter=proj_box_jointlimit
ctrl-direct__pi-1-tau_l1-a0.0005__sf-proj_box_jointlimit-dt2-qm0.15__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200,3,1000,"[0.924,1.367]",0.19117647058823528,0.5288835051762617,-106.60708268343284,183.4558823529412,0.8827100261020215,0.8827100261020215,0.11840297549217971,0.06928994754224635,1.0991447869486801,68,direct,1,tau_l1,0.0005,proj_box_jointlimit,ctrl-direct__pi-1-tau_l1-a0.0005__sf-proj_box_jointlimit-dt2-qm0.15__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200 | control=direct | use_pi_reward=1 | pi_metric=tau_l1 | alpha_pi=0.0005 | safety_filter=proj_box_jointlimit
ctrl-direct__pi-1-tau_l1-a0.0005__sf-proj_box_jointlimit-dt2-qm0.15__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200,4,1000,"[0.924,1.367]",0.014705882352941176,0.7027710435782477,-162.32728036222878,197.58823529411765,0.9496970742877902,0.9496970742877902,0.6134967320261437,1.082774307002725,1.0991447869486801,68,direct,1,tau_l1,0.0005,proj_box_jointlimit,ctrl-direct__pi-1-tau_l1-a0.0005__sf-proj_box_jointlimit-dt2-qm0.15__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200 | control=direct | use_pi_reward=1 | pi_metric=tau_l1 | alpha_pi=0.0005 | safety_filter=proj_box_jointlimit
ctrl-residual__pi-0-tau_l1-a0.0005__sf-none-dt2-qm0.15__pd-kp10-kd1-elauto__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200,0,1000,"[0.087,0.642)",0.8636363636363636,0.05970412733207794,-9.82841433256967,52.10606060606061,2.244541494702676,0.0,0.0,0.0,0.4537252305637389,66,residual,0,tau_l1,0.0,none,ctrl-residual__pi-0-tau_l1-a0.0005__sf-none-dt2-qm0.15__pd-kp10-kd1-elauto__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200 | control=residual | use_pi_reward=0 | pi_metric=tau_l1 | alpha_pi=0.0 | safety_filter=none
ctrl-residual__pi-0-tau_l1-a0.0005__sf-none-dt2-qm0.15__pd-kp10-kd1-elauto__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200,1,1000,"[0.087,0.642)",0.8636363636363636,0.06219509495752183,-10.714021564650055,55.21212121212121,1.8821690847541983,0.0,0.0,0.0,0.4537252305637389,66,residual,0,tau_l1,0.0,none,ctrl-residual__pi-0-tau_l1-a0.0005__sf-none-dt2-qm0.15__pd-kp10-kd1-elauto__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200 | control=residual | use_pi_reward=0 | pi_metric=tau_l1 | alpha_pi=0.0 | safety_filter=none
ctrl-residual__pi-0-tau_l1-a0.0005__sf-none-dt2-qm0.15__pd-kp10-kd1-elauto__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200,2,1000,"[0.087,0.642)",0.8181818181818182,0.06351076197978342,-10.63970376334875,60.03030303030303,2.3654509670100357,0.0,0.0,0.0,0.4537252305637389,66,residual,0,tau_l1,0.0,none,ctrl-residual__pi-0-tau_l1-a0.0005__sf-none-dt2-qm0.15__pd-kp10-kd1-elauto__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200 | control=residual | use_pi_reward=0 | pi_metric=tau_l1 | alpha_pi=0.0 | safety_filter=none
ctrl-residual__pi-0-tau_l1-a0.0005__sf-none-dt2-qm0.15__pd-kp10-kd1-elauto__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200,3,1000,"[0.087,0.642)",1.0,0.046134313438471984,-7.131648660839879,30.818181818181817,2.249357103733758,0.0,0.0,0.0,0.4537252305637389,66,residual,0,tau_l1,0.0,none,ctrl-residual__pi-0-tau_l1-a0.0005__sf-none-dt2-qm0.15__pd-kp10-kd1-elauto__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200 | control=residual | use_pi_reward=0 | pi_metric=tau_l1 | alpha_pi=0.0 | safety_filter=none
ctrl-residual__pi-0-tau_l1-a0.0005__sf-none-dt2-qm0.15__pd-kp10-kd1-elauto__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200,4,1000,"[0.087,0.642)",0.8636363636363636,0.05774125066728128,-9.838557635734936,54.22727272727273,2.118900413960446,0.0,0.0,0.0,0.4537252305637389,66,residual,0,tau_l1,0.0,none,ctrl-residual__pi-0-tau_l1-a0.0005__sf-none-dt2-qm0.15__pd-kp10-kd1-elauto__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200 | control=residual | use_pi_reward=0 | pi_metric=tau_l1 | alpha_pi=0.0 | safety_filter=none
ctrl-residual__pi-0-tau_l1-a0.0005__sf-none-dt2-qm0.15__pd-kp10-kd1-elauto__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200,0,1000,"[0.642,0.924)",0.9696969696969697,0.04815326231104997,-14.00653519941441,40.04545454545455,2.930087721653085,0.0,0.0,0.0,0.7906963271951564,66,residual,0,tau_l1,0.0,none,ctrl-residual__pi-0-tau_l1-a0.0005__sf-none-dt2-qm0.15__pd-kp10-kd1-elauto__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200 | control=residual | use_pi_reward=0 | pi_metric=tau_l1 | alpha_pi=0.0 | safety_filter=none
ctrl-residual__pi-0-tau_l1-a0.0005__sf-none-dt2-qm0.15__pd-kp10-kd1-elauto__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200,1,1000,"[0.642,0.924)",0.9545454545454546,0.05206328714522214,-15.506972535528876,45.75757575757576,2.3750269799109978,0.0,0.0,0.0,0.7906963271951564,66,residual,0,tau_l1,0.0,none,ctrl-residual__pi-0-tau_l1-a0.0005__sf-none-dt2-qm0.15__pd-kp10-kd1-elauto__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200 | control=residual | use_pi_reward=0 | pi_metric=tau_l1 | alpha_pi=0.0 | safety_filter=none
ctrl-residual__pi-0-tau_l1-a0.0005__sf-none-dt2-qm0.15__pd-kp10-kd1-elauto__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200,2,1000,"[0.642,0.924)",0.9545454545454546,0.050010766959041573,-14.194821942040955,42.36363636363637,3.0706483350016724,0.0,0.0,0.0,0.7906963271951564,66,residual,0,tau_l1,0.0,none,ctrl-residual__pi-0-tau_l1-a0.0005__sf-none-dt2-qm0.15__pd-kp10-kd1-elauto__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200 | control=residual | use_pi_reward=0 | pi_metric=tau_l1 | alpha_pi=0.0 | safety_filter=none
ctrl-residual__pi-0-tau_l1-a0.0005__sf-none-dt2-qm0.15__pd-kp10-kd1-elauto__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200,3,1000,"[0.642,0.924)",1.0,0.04381044052954073,-13.804128063332833,37.40909090909091,2.649566013925046,0.0,0.0,0.0,0.7906963271951564,66,residual,0,tau_l1,0.0,none,ctrl-residual__pi-0-tau_l1-a0.0005__sf-none-dt2-qm0.15__pd-kp10-kd1-elauto__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200 | control=residual | use_pi_reward=0 | pi_metric=tau_l1 | alpha_pi=0.0 | safety_filter=none
ctrl-residual__pi-0-tau_l1-a0.0005__sf-none-dt2-qm0.15__pd-kp10-kd1-elauto__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200,4,1000,"[0.642,0.924)",1.0,0.04346280188277685,-13.476470126086312,36.22727272727273,2.8096004368774627,0.0,0.0,0.0,0.7906963271951564,66,residual,0,tau_l1,0.0,none,ctrl-residual__pi-0-tau_l1-a0.0005__sf-none-dt2-qm0.15__pd-kp10-kd1-elauto__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200 | control=residual | use_pi_reward=0 | pi_metric=tau_l1 | alpha_pi=0.0 | safety_filter=none
ctrl-residual__pi-0-tau_l1-a0.0005__sf-none-dt2-qm0.15__pd-kp10-kd1-elauto__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200,0,1000,"[0.924,1.367]",1.0,0.04135379041674062,-16.473632263351305,30.808823529411764,4.503480028746521,0.0,0.0,0.0,1.0991447869486801,68,residual,0,tau_l1,0.0,none,ctrl-residual__pi-0-tau_l1-a0.0005__sf-none-dt2-qm0.15__pd-kp10-kd1-elauto__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200 | control=residual | use_pi_reward=0 | pi_metric=tau_l1 | alpha_pi=0.0 | safety_filter=none
ctrl-residual__pi-0-tau_l1-a0.0005__sf-none-dt2-qm0.15__pd-kp10-kd1-elauto__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200,1,1000,"[0.924,1.367]",1.0,0.03864993643390321,-18.06764446886989,34.0,3.80728871837883,0.0,0.0,0.0,1.0991447869486801,68,residual,0,tau_l1,0.0,none,ctrl-residual__pi-0-tau_l1-a0.0005__sf-none-dt2-qm0.15__pd-kp10-kd1-elauto__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200 | control=residual | use_pi_reward=0 | pi_metric=tau_l1 | alpha_pi=0.0 | safety_filter=none
ctrl-residual__pi-0-tau_l1-a0.0005__sf-none-dt2-qm0.15__pd-kp10-kd1-elauto__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200,2,1000,"[0.924,1.367]",0.9852941176470589,0.038296192681401754,-17.08422413776414,33.36764705882353,4.558313370406043,0.0,0.0,0.0,1.0991447869486801,68,residual,0,tau_l1,0.0,none,ctrl-residual__pi-0-tau_l1-a0.0005__sf-none-dt2-qm0.15__pd-kp10-kd1-elauto__tau20-lama0.001__a2-m0.02-md0.07-phi-1.5708_1.5708__h200 | control=residual | use_pi_reward=0 | pi_metric=tau_l1 | alpha_pi=0.0 | safety_filter=none
