#{"t_start": 1773890951.4204524, "env_id": null}
r,l,t,is_success,final_distance
-18.239453,64,231.995506,1.0,0.04758898733277909
-7.003238,34,232.02951,1.0,0.048827469747200716
-18.306969,69,232.109031,1.0,0.048465517625772885
-31.319844,200,232.279069,0.0,0.247128605197204
-60.719967,200,232.424586,0.0,0.2905106073755738
-60.462275,200,232.546033,0.0,0.18152702408700858
-11.25714,38,232.569043,1.0,0.038830225093689885
-25.902487,90,233.11059,1.0,0.047797913832966
-1.46984,8,233.123986,1.0,0.04696914158412919
-33.594832,200,233.342523,0.0,0.07017102973519652
-38.264031,178,233.483594,1.0,0.04466615780347589
-11.753999,95,233.5746,1.0,0.03819918875382094
-29.991695,167,233.77994,1.0,0.049037992570568734
-0.478316,4,233.784941,1.0,0.04255153225722073
-19.697297,53,233.84094,1.0,0.04681339359841418
-12.855019,47,233.88646,1.0,0.047441969993824114
-10.866855,42,233.924458,1.0,0.04451357093029279
-11.948861,38,233.953463,1.0,0.033190179047189745
-14.047947,62,234.006979,1.0,0.03933145257727685
-15.594975,61,234.056982,1.0,0.04318796944018658
-6.897859,35,234.087112,1.0,0.04131902743372175
-16.550202,59,234.139777,1.0,0.0417868086398787
-61.525393,200,234.346483,0.0,0.38595207699972056
-8.971016,49,234.410537,1.0,0.04825926884515352
-7.054395,43,234.462542,1.0,0.044216984439814734
-5.535126,43,234.506816,1.0,0.03802886114297292
-23.45072,47,234.548823,1.0,0.03414184962259322
-48.663063,200,234.690887,0.0,0.19314220860759723
-6.897925,42,234.722754,1.0,0.04240765781464562
-18.588061,111,234.795355,1.0,0.04700805045252838
-23.842106,74,234.844354,1.0,0.045794069474827684
-25.012745,93,234.900871,1.0,0.04941487547192391
-10.650404,33,234.920875,1.0,0.04768194594613717
-41.998951,200,235.532538,0.0,0.12148898265508386
-17.795501,40,235.563547,1.0,0.04334794401902967
-70.410377,200,235.702211,0.0,0.33482173436975265
-0.880821,5,235.708207,1.0,0.02577627842063196
-8.705425,43,235.74521,1.0,0.04201523485744679
-23.208453,61,235.785364,1.0,0.04946494786103885
-60.787469,200,235.912894,0.0,0.27928162642920207
-48.011216,200,236.032424,0.0,0.14377583159525018
-14.453016,38,236.054454,1.0,0.049375187959343876
-19.593865,37,236.077951,1.0,0.046811273723985594
-3.698807,18,236.088948,1.0,0.0461189318303601
-14.024277,35,236.109963,1.0,0.0468741118805145
-40.772763,200,236.232473,0.0,0.0819015768647943
-23.040355,93,236.305572,1.0,0.04151035024144187
-29.552105,146,236.41109,1.0,0.048966780563311135
-35.474144,200,236.566606,0.0,0.06544504996902854
-42.345752,200,236.706604,0.0,0.32996251963934015
-24.018764,89,236.765613,1.0,0.046973735593311014
-67.163401,200,237.325744,0.0,0.31899999106945165
-29.496513,156,237.44385,1.0,0.04346116824499178
-20.472844,101,237.50196,1.0,0.04956180643478026
-18.973017,114,237.570962,1.0,0.046809011074334717
-40.23257,200,237.719798,0.0,0.19787508385670888
-13.84689,90,237.790684,1.0,0.04121333051301549
-31.897752,130,237.912347,1.0,0.044833076212249204
-12.74795,40,237.95335,1.0,0.04360579611419971
-13.516802,58,238.005877,1.0,0.04593710247167174
-21.67944,90,238.061872,1.0,0.042945586484663546
-19.486684,47,238.089393,1.0,0.036337437174362046
-39.94236,200,238.20991,0.0,0.12840749120754982
-42.607223,200,238.348439,0.0,0.09717097631994027
-9.618334,28,238.36844,1.0,0.03238601948498332
-56.768129,200,238.487052,0.0,0.24575709761368966
-16.260894,134,238.56106,1.0,0.04658112615504404
-7.709604,38,238.581574,1.0,0.0459866359046665
-13.724609,50,238.608609,1.0,0.03964471239200548
-11.384435,42,238.977647,1.0,0.049421466355268236
-43.638684,200,239.131016,0.0,0.21508998218450268
-53.421351,200,239.253532,0.0,0.28113348879108424
-2.739394,19,239.263541,1.0,0.048008865012135596
-43.080761,200,239.375243,0.0,0.19645166020364105
-3.057732,20,239.387745,1.0,0.04918276897584613
-7.55047,35,239.406751,1.0,0.049965765875934855
-12.161646,65,239.441748,1.0,0.0429049019304445
-29.574883,108,239.499315,1.0,0.04661223539823687
-19.259814,28,239.516277,1.0,0.036064805081262814
-52.095542,200,239.625804,0.0,0.22586164734166156
-13.456702,62,239.659804,1.0,0.046117678299469535
-0.011226,1,239.661802,1.0,0.01108411928429296
-3.054872,28,239.679908,1.0,0.049678904135577934
-48.768496,200,239.805264,0.0,0.17062624356785602
-16.987049,40,239.836276,1.0,0.047871144299090694
-43.484548,200,239.948004,0.0,0.05689131267095948
-4.271994,33,239.967646,1.0,0.04243137417460595
-25.106298,97,240.020846,1.0,0.04152104340107657
-13.33546,40,240.042842,1.0,0.04379121533270946
-8.340214,32,240.060843,1.0,0.04776892848769492
-53.954355,200,240.16837,0.0,0.13801477873782908
-17.551735,77,240.577247,1.0,0.04593780726012833
-6.639814,49,240.621796,1.0,0.04669069962786165
-10.413019,48,240.662797,1.0,0.03489403119217915
-53.601186,200,240.805847,0.0,0.21912093831423549
-19.531088,58,240.842843,1.0,0.045488814787715035
-76.305544,200,240.971396,0.0,0.22749156544588284
-0.131287,2,240.972396,1.0,0.03677942126294132
-0.11215,2,240.974396,1.0,0.04494445462753711
-16.482631,44,240.998907,1.0,0.03889287514701617
-15.272635,48,241.024907,1.0,0.0412401836919942
-4.806696,32,241.046907,1.0,0.04656127153464427
-18.928691,102,241.10143,1.0,0.04327711959312711
-10.13296,26,241.115433,1.0,0.039029479306093115
-19.345247,73,241.156434,1.0,0.04470744220312184
-57.175191,200,241.26596,0.0,0.21983268699920352
-3.830565,16,241.274958,1.0,0.04957079080627561
-14.849538,58,241.307469,1.0,0.04778720219284618
-48.933806,200,241.416987,0.0,0.20995263257027524
-2.805314,12,241.423987,1.0,0.048437955075136506
-24.85098,140,241.501542,1.0,0.04820717089418494
-5.822675,29,241.521506,1.0,0.04744899202595735
-28.342891,99,241.592037,1.0,0.04861542494549026
-3.167417,21,241.608033,1.0,0.031110353848416032
-20.171617,45,241.633033,1.0,0.042837562494459636
-41.091742,200,241.760573,0.0,0.12939965304369555
-39.361667,200,242.297146,0.0,0.17645473080014726
-25.411515,61,242.341142,1.0,0.04873477905065394
-14.473371,55,242.38867,1.0,0.04450360066398512
-19.422738,69,242.440668,1.0,0.049469985985034264
-73.766784,200,242.552188,0.0,0.4544123766555454
-10.426097,57,242.587706,1.0,0.04793043114340948
-46.647764,200,242.699233,0.0,0.2890863327998535
-11.330652,49,242.726234,1.0,0.048392030518579855
-58.210224,200,242.836754,0.0,0.1768368024538557
-3.508999,17,242.846764,1.0,0.046337248190359816
-27.403384,90,242.898269,1.0,0.04959272727592448
-70.368479,200,243.00579,0.0,0.39009860036225086
-18.283322,73,243.045789,1.0,0.0427201653610888
-43.580244,200,243.156321,0.0,0.20588188779707697
-25.22615,114,243.216841,1.0,0.049575374723633915
-32.654686,138,243.292369,1.0,0.045340128535461696
-40.506453,200,243.402601,0.0,0.1839601805705832
-46.877725,200,244.003528,0.0,0.20501688113224836
-35.285746,200,244.153046,0.0,0.14966948433246144
-43.287337,200,244.270087,0.0,0.10597621283396666
-19.99031,80,244.32402,1.0,0.04548342507246454
-14.151725,26,244.34177,1.0,0.04277080908407518
-42.799284,200,244.456764,0.0,0.11416494161144912
-13.342364,65,244.492947,1.0,0.04638139595408497
-15.123867,39,244.515948,1.0,0.04602055218362439
-11.451377,36,244.536946,1.0,0.04100116443517435
-2.221587,23,244.550946,1.0,0.040214008325993054
-45.661292,200,244.662447,0.0,0.24645970702028577
-45.317822,200,244.772271,0.0,0.18063025997410942
-34.986039,200,244.878804,0.0,0.1989327169681848
-63.349328,200,244.989839,0.0,0.18375947746304575
-6.508005,26,245.003836,1.0,0.048681758248627145
-8.320854,37,245.024836,1.0,0.04518370551228944
-3.728401,21,245.036839,1.0,0.03670883998165889
-11.35068,39,245.058837,1.0,0.048976811146171494
-15.170403,30,245.075847,1.0,0.048455304483906725
-6.867112,47,245.101371,1.0,0.04460718266098745
-23.151903,157,245.641528,1.0,0.0419719330919046
-16.729377,66,245.701046,1.0,0.04940686987642323
-24.328587,123,245.786564,1.0,0.04890697976393917
-5.207926,31,245.806563,1.0,0.049967313406826176
-23.918585,132,245.880476,1.0,0.04237751050865163
-12.592973,49,245.907714,1.0,0.04416311941581828
-0.699199,7,245.911712,1.0,0.04925800308755856
-9.087104,41,245.934711,1.0,0.047163069551247355
-3.35031,41,245.961715,1.0,0.04837752074926201
-7.709847,32,245.979743,1.0,0.04700194066311016
-9.250814,44,246.004261,1.0,0.04878945724876784
-62.671965,200,246.11677,0.0,0.31229812419478825
-63.032129,200,246.228286,0.0,0.2525530130647068
-13.772671,41,246.255286,1.0,0.046886204459959245
-17.19621,48,246.284797,1.0,0.04437787634302758
-10.04324,48,246.312801,1.0,0.04942835816452617
-53.037404,200,246.430326,0.0,0.318577504707647
-10.50257,26,246.446329,1.0,0.0365541989514796
-11.633462,68,246.493126,1.0,0.03622978564318452
-16.458612,54,246.526829,1.0,0.04822076188240902
-16.984604,43,246.555756,1.0,0.04486363425200973
-46.075429,200,246.670905,0.0,0.20395068866325602
-53.182314,200,247.113841,0.0,0.1656886709524789
-48.868258,200,247.264864,0.0,0.2250627704139139
-13.227761,47,247.301379,1.0,0.04469851579185047
-15.689049,59,247.338382,1.0,0.049380649358955205
-19.456671,70,247.378397,1.0,0.04100114989530179
-21.961325,93,247.430528,1.0,0.046381016040185616
-26.907751,135,247.506632,1.0,0.046949051581749265
-1.764094,11,247.513635,1.0,0.03701152835773384
-26.082821,66,247.550632,1.0,0.04472227358491085
-64.270246,200,247.665118,0.0,0.2546939476913638
-50.661515,200,247.783169,0.0,0.15722423968384194
-17.750942,148,247.915648,1.0,0.04799258302750954
-30.994825,148,248.035811,1.0,0.04692780727686892
-35.031686,166,248.173667,1.0,0.042639566196900215
-0.049432,1,248.175668,1.0,0.04929066287117147
-40.012615,200,248.333696,0.0,0.13567059850213053
-3.990705,32,248.359698,1.0,0.04354045986751632
-50.018395,200,248.495797,0.0,0.3083286986114987
-14.6169,53,248.529794,1.0,0.04925417901414131
-36.207698,200,249.054467,0.0,0.16843197772428403
-65.120134,200,249.17999,0.0,0.2286620044540515
-4.491523,36,249.199523,1.0,0.04924114192288978
-12.744401,69,249.240524,1.0,0.034978068600460176
-5.097239,23,249.254526,1.0,0.04343757549619796
-13.830411,67,249.293054,1.0,0.042787531478428426
-13.859048,45,249.318051,1.0,0.04277170053531677
-10.803711,34,249.339051,1.0,0.043752570722215535
-10.021445,49,249.38106,1.0,0.04888372138884807
-51.625855,200,249.563749,0.0,0.1680145836021611
-12.822304,57,249.603797,1.0,0.041530728968419826
-51.879457,200,249.731542,0.0,0.1519593788409181
-55.279175,200,249.849064,0.0,0.2100668963839019
-3.072185,14,249.859065,1.0,0.04564201650270236
-37.266227,200,249.989905,0.0,0.10575664639513967
-40.63126,200,250.106429,0.0,0.09703209834410291
-11.489609,24,250.121426,1.0,0.03974798058866962
-46.851997,200,250.242556,0.0,0.12089850468706442
-7.008699,42,250.27156,1.0,0.04491170575122667
-36.459912,167,250.773575,1.0,0.04938541689143774
-11.866731,58,250.830088,1.0,0.04747433499338111
-0.455744,4,250.834089,1.0,0.0432253936655951
-7.741632,32,250.873096,1.0,0.042659585318045735
-16.106538,72,250.958257,1.0,0.02727625103145033
-56.192189,200,251.103155,0.0,0.18504158542795635
-56.032439,200,251.23627,0.0,0.16120805112119793
-26.708883,185,251.339791,1.0,0.04906934068719408
-45.183952,200,251.462322,0.0,0.1394976262320033
-19.814784,38,251.483324,1.0,0.042027282165366796
-81.188129,200,251.601831,0.0,0.37335637665508353
-4.344585,32,251.622463,1.0,0.04324964513859766
-16.136588,99,251.685791,1.0,0.049953037566299596
-8.481494,70,251.733791,1.0,0.04877339012897325
-56.80916,200,251.855307,0.0,0.19904596030265057
-12.01958,41,251.880337,1.0,0.041020957458756696
-1.046402,10,251.88588,1.0,0.04207895133296198
-7.970958,47,251.912883,1.0,0.04942968186920305
-65.074252,200,252.453475,0.0,0.29783171781455836
-2.625009,13,252.474483,1.0,0.043862950765642846
-10.894052,59,252.561998,1.0,0.0403546022707146
-18.225306,101,252.677537,1.0,0.044937223974326986
-36.836592,200,252.830564,0.0,0.13633257187338466
-8.579516,32,252.857565,1.0,0.048471753445482775
-12.346926,25,252.881573,1.0,0.04641785437235311
-12.386848,40,252.919793,1.0,0.04481291955405772
-33.953017,200,253.069323,0.0,0.15265809834029892
-6.943875,35,253.089834,1.0,0.03677529511423852
